"","date","site_id","daily_max_8_hour_ozone_concentration","state","county","site_longitude","site_latitude","concurred"
"306",2018-11-05,"060570005",0.049,"California","Nevada",-121.055608,39.2334770009245,"N"
"307",2018-11-06,"060570005",0.045,"California","Nevada",-121.055608,39.2334770009245,"N"
"308",2018-11-07,"060570005",0.048,"California","Nevada",-121.055608,39.2334770009245,"N"
"309",2018-11-08,"060570005",0.049,"California","Nevada",-121.055608,39.2334770009245,"N"
"310",2018-11-09,"060570005",0.049,"California","Nevada",-121.055608,39.2334770009245,"N"
"311",2018-11-10,"060570005",0.048,"California","Nevada",-121.055608,39.2334770009245,"N"
"312",2018-11-11,"060570005",0.062,"California","Nevada",-121.055608,39.2334770009245,"N"
"313",2018-11-12,"060570005",0.055,"California","Nevada",-121.055608,39.2334770009245,"N"
"314",2018-11-13,"060570005",0.046,"California","Nevada",-121.055608,39.2334770009245,"N"
"315",2018-11-14,"060570005",0.051,"California","Nevada",-121.055608,39.2334770009245,"N"
"316",2018-11-15,"060570005",0.048,"California","Nevada",-121.055608,39.2334770009245,"N"
"317",2018-11-16,"060570005",0.048,"California","Nevada",-121.055608,39.2334770009245,"N"
"318",2018-11-17,"060570005",0.052,"California","Nevada",-121.055608,39.2334770009245,"N"
"319",2018-11-18,"060570005",0.051,"California","Nevada",-121.055608,39.2334770009245,"N"
"320",2018-11-19,"060570005",0.048,"California","Nevada",-121.055608,39.2334770009245,"N"
"321",2018-11-20,"060570005",0.047,"California","Nevada",-121.055608,39.2334770009245,"N"
"322",2018-11-21,"060570005",0.041,"California","Nevada",-121.055608,39.2334770009245,"N"
"323",2018-11-22,"060570005",0.035,"California","Nevada",-121.055608,39.2334770009245,"N"
"324",2018-11-23,"060570005",0.034,"California","Nevada",-121.055608,39.2334770009245,"N"
"325",2018-11-24,"060570005",0.025,"California","Nevada",-121.055608,39.2334770009245,"N"
"326",2018-11-25,"060570005",0.024,"California","Nevada",-121.055608,39.2334770009245,"N"
"327",2018-11-26,"060570005",0.023,"California","Nevada",-121.055608,39.2334770009245,"N"
"328",2018-11-27,"060570005",0.034,"California","Nevada",-121.055608,39.2334770009245,"N"
"329",2018-11-28,"060570005",0.036,"California","Nevada",-121.055608,39.2334770009245,"N"
"330",2018-11-29,"060570005",0.037,"California","Nevada",-121.055608,39.2334770009245,"N"
"331",2018-11-30,"060570005",0.031,"California","Nevada",-121.055608,39.2334770009245,"N"
"332",2018-12-01,"060570005",0.037,"California","Nevada",-121.055608,39.2334770009245,"N"
"333",2018-12-02,"060570005",0.038,"California","Nevada",-121.055608,39.2334770009245,"N"
"334",2018-12-03,"060570005",0.039,"California","Nevada",-121.055608,39.2334770009245,"N"
"335",2018-12-04,"060570005",0.038,"California","Nevada",-121.055608,39.2334770009245,"N"
"336",2018-12-05,"060570005",0.034,"California","Nevada",-121.055608,39.2334770009245,"N"
"337",2018-12-06,"060570005",0.028,"California","Nevada",-121.055608,39.2334770009245,"N"
"338",2018-12-07,"060570005",0.032,"California","Nevada",-121.055608,39.2334770009245,"N"
"339",2018-12-08,"060570005",0.032,"California","Nevada",-121.055608,39.2334770009245,"N"
"340",2018-12-09,"060570005",0.035,"California","Nevada",-121.055608,39.2334770009245,"N"
"341",2018-12-10,"060570005",0.037,"California","Nevada",-121.055608,39.2334770009245,"N"
"342",2018-12-11,"060570005",0.032,"California","Nevada",-121.055608,39.2334770009245,"N"
"343",2018-12-12,"060570005",0.035,"California","Nevada",-121.055608,39.2334770009245,"N"
"344",2018-12-13,"060570005",0.038,"California","Nevada",-121.055608,39.2334770009245,"N"
"345",2018-12-14,"060570005",0.037,"California","Nevada",-121.055608,39.2334770009245,"N"
"346",2018-12-15,"060570005",0.041,"California","Nevada",-121.055608,39.2334770009245,"N"
"347",2018-12-16,"060570005",0.041,"California","Nevada",-121.055608,39.2334770009245,"N"
"348",2018-12-17,"060570005",0.041,"California","Nevada",-121.055608,39.2334770009245,"N"
"349",2018-12-18,"060570005",0.037,"California","Nevada",-121.055608,39.2334770009245,"N"
"350",2018-12-19,"060570005",0.035,"California","Nevada",-121.055608,39.2334770009245,"N"
"351",2018-12-20,"060570005",0.036,"California","Nevada",-121.055608,39.2334770009245,"N"
"352",2018-12-21,"060570005",0.041,"California","Nevada",-121.055608,39.2334770009245,"N"
"353",2018-12-22,"060570005",0.03,"California","Nevada",-121.055608,39.2334770009245,"N"
"354",2018-12-23,"060570005",0.032,"California","Nevada",-121.055608,39.2334770009245,"N"
"355",2018-12-24,"060570005",0.036,"California","Nevada",-121.055608,39.2334770009245,"N"
"356",2018-12-25,"060570005",0.039,"California","Nevada",-121.055608,39.2334770009245,"N"
"357",2018-12-26,"060570005",0.035,"California","Nevada",-121.055608,39.2334770009245,"N"
"358",2018-12-27,"060570005",0.041,"California","Nevada",-121.055608,39.2334770009245,"N"
"359",2018-12-28,"060570005",0.046,"California","Nevada",-121.055608,39.2334770009245,"N"
"360",2019-01-03,"060570005",0.038,"California","Nevada",-121.055608,39.2334770009245,"N"
"361",2019-01-04,"060570005",0.041,"California","Nevada",-121.055608,39.2334770009245,"N"
"362",2019-01-05,"060570005",0.042,"California","Nevada",-121.055608,39.2334770009245,"N"
"363",2019-01-06,"060570005",0.041,"California","Nevada",-121.055608,39.2334770009245,"N"
"364",2019-01-07,"060570005",0.035,"California","Nevada",-121.055608,39.2334770009245,"N"
"365",2019-01-08,"060570005",0.037,"California","Nevada",-121.055608,39.2334770009245,"N"
"366",2019-01-09,"060570005",0.039,"California","Nevada",-121.055608,39.2334770009245,"N"
"367",2019-01-10,"060570005",0.037,"California","Nevada",-121.055608,39.2334770009245,"N"
"368",2019-01-11,"060570005",0.041,"California","Nevada",-121.055608,39.2334770009245,"N"
"369",2019-01-12,"060570005",0.041,"California","Nevada",-121.055608,39.2334770009245,"N"
"370",2019-01-13,"060570005",0.044,"California","Nevada",-121.055608,39.2334770009245,"N"
"371",2019-01-14,"060570005",0.04,"California","Nevada",-121.055608,39.2334770009245,"N"
"372",2019-01-15,"060570005",0.042,"California","Nevada",-121.055608,39.2334770009245,"N"
"373",2019-01-16,"060570005",0.042,"California","Nevada",-121.055608,39.2334770009245,"N"
"374",2019-01-17,"060570005",0.042,"California","Nevada",-121.055608,39.2334770009245,"N"
"375",2019-01-18,"060570005",0.033,"California","Nevada",-121.055608,39.2334770009245,"N"
"376",2019-01-19,"060570005",0.024,"California","Nevada",-121.055608,39.2334770009245,"N"
"377",2019-01-20,"060570005",0.041,"California","Nevada",-121.055608,39.2334770009245,"N"
"378",2019-01-21,"060570005",0.037,"California","Nevada",-121.055608,39.2334770009245,"N"
"379",2019-01-22,"060570005",0.034,"California","Nevada",-121.055608,39.2334770009245,"N"
"380",2019-01-23,"060570005",0.041,"California","Nevada",-121.055608,39.2334770009245,"N"
"381",2019-01-24,"060570005",0.038,"California","Nevada",-121.055608,39.2334770009245,"N"
"382",2019-01-25,"060570005",0.047,"California","Nevada",-121.055608,39.2334770009245,"N"
"383",2019-01-26,"060570005",0.042,"California","Nevada",-121.055608,39.2334770009245,"N"
"384",2019-01-27,"060570005",0.041,"California","Nevada",-121.055608,39.2334770009245,"N"
"385",2019-01-28,"060570005",0.027,"California","Nevada",-121.055608,39.2334770009245,"N"
"386",2019-01-29,"060570005",0.03,"California","Nevada",-121.055608,39.2334770009245,"N"
"387",2019-01-30,"060570005",0.033,"California","Nevada",-121.055608,39.2334770009245,"N"
"388",2019-01-31,"060570005",0.038,"California","Nevada",-121.055608,39.2334770009245,"N"
"389",2019-02-01,"060570005",0.039,"California","Nevada",-121.055608,39.2334770009245,"N"
"390",2019-02-02,"060570005",0.044,"California","Nevada",-121.055608,39.2334770009245,"N"
"391",2019-02-03,"060570005",0.042,"California","Nevada",-121.055608,39.2334770009245,"N"
"392",2019-02-04,"060570005",0.042,"California","Nevada",-121.055608,39.2334770009245,"N"
"393",2019-02-05,"060570005",0.036,"California","Nevada",-121.055608,39.2334770009245,"N"
"394",2019-02-06,"060570005",0.043,"California","Nevada",-121.055608,39.2334770009245,"N"
"395",2019-02-07,"060570005",0.04,"California","Nevada",-121.055608,39.2334770009245,"N"
"396",2019-02-08,"060570005",0.039,"California","Nevada",-121.055608,39.2334770009245,"N"
"397",2019-02-09,"060570005",0.044,"California","Nevada",-121.055608,39.2334770009245,"N"
"398",2019-02-10,"060570005",0.042,"California","Nevada",-121.055608,39.2334770009245,"N"
"399",2019-02-11,"060570005",0.04,"California","Nevada",-121.055608,39.2334770009245,"N"
"400",2019-02-12,"060570005",0.046,"California","Nevada",-121.055608,39.2334770009245,"N"
"401",2019-02-13,"060570005",0.041,"California","Nevada",-121.055608,39.2334770009245,"N"
"402",2019-02-14,"060570005",0.046,"California","Nevada",-121.055608,39.2334770009245,"N"
"403",2019-02-15,"060570005",0.041,"California","Nevada",-121.055608,39.2334770009245,"N"
"404",2019-02-16,"060570005",0.04,"California","Nevada",-121.055608,39.2334770009245,"N"
"405",2019-02-17,"060570005",0.04,"California","Nevada",-121.055608,39.2334770009245,"N"
"406",2019-02-18,"060570005",0.042,"California","Nevada",-121.055608,39.2334770009245,"N"
"407",2019-02-19,"060570005",0.04,"California","Nevada",-121.055608,39.2334770009245,"N"
"408",2019-02-20,"060570005",0.04,"California","Nevada",-121.055608,39.2334770009245,"N"
"409",2019-02-21,"060570005",0.042,"California","Nevada",-121.055608,39.2334770009245,"N"
"410",2019-02-22,"060570005",0.043,"California","Nevada",-121.055608,39.2334770009245,"N"
"411",2019-02-23,"060570005",0.042,"California","Nevada",-121.055608,39.2334770009245,"N"
"412",2019-02-24,"060570005",0.044,"California","Nevada",-121.055608,39.2334770009245,"N"
"413",2019-02-25,"060570005",0.043,"California","Nevada",-121.055608,39.2334770009245,"N"
"414",2019-02-26,"060570005",0.045,"California","Nevada",-121.055608,39.2334770009245,"N"
"415",2019-02-27,"060570005",0.044,"California","Nevada",-121.055608,39.2334770009245,"N"
"416",2019-02-28,"060570005",0.042,"California","Nevada",-121.055608,39.2334770009245,"N"
"417",2019-03-01,"060570005",0.033,"California","Nevada",-121.055608,39.2334770009245,"N"
"418",2019-03-02,"060570005",0.032,"California","Nevada",-121.055608,39.2334770009245,"N"
"419",2019-03-03,"060570005",0.037,"California","Nevada",-121.055608,39.2334770009245,"N"
"420",2019-03-04,"060570005",0.036,"California","Nevada",-121.055608,39.2334770009245,"N"
"421",2019-03-05,"060570005",0.038,"California","Nevada",-121.055608,39.2334770009245,"N"
"422",2019-03-06,"060570005",0.044,"California","Nevada",-121.055608,39.2334770009245,"N"
"423",2019-03-07,"060570005",0.041,"California","Nevada",-121.055608,39.2334770009245,"N"
"424",2019-03-08,"060570005",0.039,"California","Nevada",-121.055608,39.2334770009245,"N"
"425",2019-03-09,"060570005",0.041,"California","Nevada",-121.055608,39.2334770009245,"N"
"426",2019-03-10,"060570005",0.045,"California","Nevada",-121.055608,39.2334770009245,"N"
"427",2019-03-11,"060570005",0.049,"California","Nevada",-121.055608,39.2334770009245,"N"
"428",2019-03-12,"060570005",0.049,"California","Nevada",-121.055608,39.2334770009245,"N"
"429",2019-03-13,"060570005",0.05,"California","Nevada",-121.055608,39.2334770009245,"N"
"430",2019-03-14,"060570005",0.051,"California","Nevada",-121.055608,39.2334770009245,"N"
"431",2019-03-15,"060570005",0.053,"California","Nevada",-121.055608,39.2334770009245,"N"
"432",2019-03-16,"060570005",0.054,"California","Nevada",-121.055608,39.2334770009245,"N"
"433",2019-03-17,"060570005",0.052,"California","Nevada",-121.055608,39.2334770009245,"N"
"434",2019-03-18,"060570005",0.054,"California","Nevada",-121.055608,39.2334770009245,"N"
"435",2019-03-19,"060570005",0.054,"California","Nevada",-121.055608,39.2334770009245,"N"
"436",2019-03-20,"060570005",0.05,"California","Nevada",-121.055608,39.2334770009245,"N"
"437",2019-03-21,"060570005",0.048,"California","Nevada",-121.055608,39.2334770009245,"N"
"438",2019-03-22,"060570005",0.047,"California","Nevada",-121.055608,39.2334770009245,"N"
"439",2019-03-23,"060570005",0.051,"California","Nevada",-121.055608,39.2334770009245,"N"
"440",2019-03-24,"060570005",0.05,"California","Nevada",-121.055608,39.2334770009245,"N"
"441",2019-03-25,"060570005",0.047,"California","Nevada",-121.055608,39.2334770009245,"N"
"442",2019-03-26,"060570005",0.041,"California","Nevada",-121.055608,39.2334770009245,"N"
"443",2019-03-27,"060570005",0.044,"California","Nevada",-121.055608,39.2334770009245,"N"
"444",2019-03-28,"060570005",0.047,"California","Nevada",-121.055608,39.2334770009245,"N"
"445",2019-03-29,"060570005",0.047,"California","Nevada",-121.055608,39.2334770009245,"N"
"446",2019-03-30,"060570005",0.054,"California","Nevada",-121.055608,39.2334770009245,"N"
"447",2019-03-31,"060570005",0.055,"California","Nevada",-121.055608,39.2334770009245,"N"
"448",2019-04-01,"060570005",0.048,"California","Nevada",-121.055608,39.2334770009245,"N"
"449",2019-04-02,"060570005",0.039,"California","Nevada",-121.055608,39.2334770009245,"N"
"450",2019-04-03,"060570005",0.038,"California","Nevada",-121.055608,39.2334770009245,"N"
"451",2019-04-04,"060570005",0.033,"California","Nevada",-121.055608,39.2334770009245,"N"
"452",2019-04-05,"060570005",0.039,"California","Nevada",-121.055608,39.2334770009245,"N"
"453",2019-04-06,"060570005",0.044,"California","Nevada",-121.055608,39.2334770009245,"N"
"454",2019-04-07,"060570005",0.035,"California","Nevada",-121.055608,39.2334770009245,"N"
"455",2019-04-08,"060570005",0.039,"California","Nevada",-121.055608,39.2334770009245,"N"
"456",2019-04-09,"060570005",0.049,"California","Nevada",-121.055608,39.2334770009245,"N"
"457",2019-04-10,"060570005",0.049,"California","Nevada",-121.055608,39.2334770009245,"N"
"458",2019-04-11,"060570005",0.051,"California","Nevada",-121.055608,39.2334770009245,"N"
"459",2019-04-15,"060570005",0.047,"California","Nevada",-121.055608,39.2334770009245,"N"
"460",2019-04-16,"060570005",0.039,"California","Nevada",-121.055608,39.2334770009245,"N"
"461",2019-04-17,"060570005",0.04,"California","Nevada",-121.055608,39.2334770009245,"N"
"462",2019-04-18,"060570005",0.047,"California","Nevada",-121.055608,39.2334770009245,"N"
"463",2019-04-19,"060570005",0.056,"California","Nevada",-121.055608,39.2334770009245,"N"
"464",2019-04-20,"060570005",0.043,"California","Nevada",-121.055608,39.2334770009245,"N"
"465",2019-04-21,"060570005",0.047,"California","Nevada",-121.055608,39.2334770009245,"N"
"466",2019-04-22,"060570005",0.052,"California","Nevada",-121.055608,39.2334770009245,"N"
"467",2019-04-23,"060570005",0.044,"California","Nevada",-121.055608,39.2334770009245,"N"
"468",2019-04-24,"060570005",0.04,"California","Nevada",-121.055608,39.2334770009245,"N"
"469",2019-04-25,"060570005",0.048,"California","Nevada",-121.055608,39.2334770009245,"N"
"470",2019-04-26,"060570005",0.052,"California","Nevada",-121.055608,39.2334770009245,"N"
"471",2019-04-27,"060570005",0.045,"California","Nevada",-121.055608,39.2334770009245,"N"
"472",2019-04-28,"060570005",0.05,"California","Nevada",-121.055608,39.2334770009245,"N"
"473",2019-04-29,"060570005",0.052,"California","Nevada",-121.055608,39.2334770009245,"N"
"474",2019-04-30,"060570005",0.048,"California","Nevada",-121.055608,39.2334770009245,"N"
"475",2019-05-01,"060570005",0.056,"California","Nevada",-121.055608,39.2334770009245,"N"
"476",2019-05-02,"060570005",0.053,"California","Nevada",-121.055608,39.2334770009245,"N"
"477",2019-05-03,"060570005",0.059,"California","Nevada",-121.055608,39.2334770009245,"N"
"478",2019-05-04,"060570005",0.056,"California","Nevada",-121.055608,39.2334770009245,"N"
"479",2019-05-05,"060570005",0.049,"California","Nevada",-121.055608,39.2334770009245,"N"
"480",2019-05-06,"060570005",0.04,"California","Nevada",-121.055608,39.2334770009245,"N"
"481",2019-05-07,"060570005",0.048,"California","Nevada",-121.055608,39.2334770009245,"N"
"482",2019-05-08,"060570005",0.044,"California","Nevada",-121.055608,39.2334770009245,"N"
"483",2019-05-10,"060570005",0.054,"California","Nevada",-121.055608,39.2334770009245,"N"
"484",2019-05-11,"060570005",0.056,"California","Nevada",-121.055608,39.2334770009245,"N"
"485",2019-05-12,"060570005",0.052,"California","Nevada",-121.055608,39.2334770009245,"N"
"486",2019-05-13,"060570005",0.049,"California","Nevada",-121.055608,39.2334770009245,"N"
"487",2019-05-14,"060570005",0.045,"California","Nevada",-121.055608,39.2334770009245,"N"
"488",2019-05-15,"060570005",0.041,"California","Nevada",-121.055608,39.2334770009245,"N"
"489",2019-05-16,"060570005",0.042,"California","Nevada",-121.055608,39.2334770009245,"N"
"490",2019-05-17,"060570005",0.037,"California","Nevada",-121.055608,39.2334770009245,"N"
"491",2019-05-18,"060570005",0.044,"California","Nevada",-121.055608,39.2334770009245,"N"
"492",2019-05-19,"060570005",0.049,"California","Nevada",-121.055608,39.2334770009245,"N"
"493",2019-05-20,"060570005",0.047,"California","Nevada",-121.055608,39.2334770009245,"N"
"494",2019-05-21,"060570005",0.038,"California","Nevada",-121.055608,39.2334770009245,"N"
"495",2019-05-22,"060570005",0.03,"California","Nevada",-121.055608,39.2334770009245,"N"
"496",2019-05-23,"060570005",0.032,"California","Nevada",-121.055608,39.2334770009245,"N"
"497",2019-05-24,"060570005",0.051,"California","Nevada",-121.055608,39.2334770009245,"N"
"498",2019-05-25,"060570005",0.047,"California","Nevada",-121.055608,39.2334770009245,"N"
"499",2019-05-26,"060570005",0.041,"California","Nevada",-121.055608,39.2334770009245,"N"
"500",2019-05-27,"060570005",0.036,"California","Nevada",-121.055608,39.2334770009245,"N"
"501",2019-05-28,"060570005",0.041,"California","Nevada",-121.055608,39.2334770009245,"N"
"502",2019-05-29,"060570005",0.054,"California","Nevada",-121.055608,39.2334770009245,"N"
"503",2019-05-30,"060570005",0.058,"California","Nevada",-121.055608,39.2334770009245,"N"
"504",2019-05-31,"060570005",0.053,"California","Nevada",-121.055608,39.2334770009245,"N"
"505",2019-06-01,"060570005",0.06,"California","Nevada",-121.055608,39.2334770009245,"N"
"506",2019-06-02,"060570005",0.051,"California","Nevada",-121.055608,39.2334770009245,"N"
"507",2019-06-03,"060570005",0.051,"California","Nevada",-121.055608,39.2334770009245,"N"
"508",2019-06-04,"060570005",0.05,"California","Nevada",-121.055608,39.2334770009245,"N"
"509",2019-06-05,"060570005",0.059,"California","Nevada",-121.055608,39.2334770009245,"N"
"510",2019-06-06,"060570005",0.047,"California","Nevada",-121.055608,39.2334770009245,"N"
"511",2019-06-07,"060570005",0.04,"California","Nevada",-121.055608,39.2334770009245,"N"
"512",2019-06-08,"060570005",0.052,"California","Nevada",-121.055608,39.2334770009245,"N"
"513",2019-06-09,"060570005",0.051,"California","Nevada",-121.055608,39.2334770009245,"N"
"514",2019-06-10,"060570005",0.058,"California","Nevada",-121.055608,39.2334770009245,"N"
"515",2019-06-11,"060570005",0.063,"California","Nevada",-121.055608,39.2334770009245,"N"
"516",2019-06-12,"060570005",0.067,"California","Nevada",-121.055608,39.2334770009245,"N"
"517",2019-06-13,"060570005",0.062,"California","Nevada",-121.055608,39.2334770009245,"N"
"518",2019-06-14,"060570005",0.063,"California","Nevada",-121.055608,39.2334770009245,"N"
"519",2019-06-15,"060570005",0.05,"California","Nevada",-121.055608,39.2334770009245,"N"
"520",2019-06-16,"060570005",0.052,"California","Nevada",-121.055608,39.2334770009245,"N"
"521",2019-06-17,"060570005",0.051,"California","Nevada",-121.055608,39.2334770009245,"N"
"522",2019-06-18,"060570005",0.059,"California","Nevada",-121.055608,39.2334770009245,"N"
"523",2019-06-19,"060570005",0.074,"California","Nevada",-121.055608,39.2334770009245,"N"
"524",2019-06-20,"060570005",0.056,"California","Nevada",-121.055608,39.2334770009245,"N"
"525",2019-06-21,"060570005",0.041,"California","Nevada",-121.055608,39.2334770009245,"N"
"526",2019-06-22,"060570005",0.044,"California","Nevada",-121.055608,39.2334770009245,"N"
"527",2019-06-23,"060570005",0.052,"California","Nevada",-121.055608,39.2334770009245,"N"
"528",2019-06-24,"060570005",0.06,"California","Nevada",-121.055608,39.2334770009245,"N"
"529",2019-06-25,"060570005",0.048,"California","Nevada",-121.055608,39.2334770009245,"N"
"530",2019-06-26,"060570005",0.038,"California","Nevada",-121.055608,39.2334770009245,"N"
"531",2019-06-27,"060570005",0.043,"California","Nevada",-121.055608,39.2334770009245,"N"
"532",2019-06-28,"060570005",0.055,"California","Nevada",-121.055608,39.2334770009245,"N"
"533",2019-06-29,"060570005",0.061,"California","Nevada",-121.055608,39.2334770009245,"N"
"534",2019-06-30,"060570005",0.062,"California","Nevada",-121.055608,39.2334770009245,"N"
"535",2019-07-01,"060570005",0.061,"California","Nevada",-121.055608,39.2334770009245,"N"
"536",2019-07-02,"060570005",0.063,"California","Nevada",-121.055608,39.2334770009245,"N"
"537",2019-07-03,"060570005",0.055,"California","Nevada",-121.055608,39.2334770009245,"N"
"538",2019-07-04,"060570005",0.053,"California","Nevada",-121.055608,39.2334770009245,"N"
"539",2019-07-05,"060570005",0.057,"California","Nevada",-121.055608,39.2334770009245,"N"
"540",2019-07-06,"060570005",0.063,"California","Nevada",-121.055608,39.2334770009245,"N"
"541",2019-07-07,"060570005",0.048,"California","Nevada",-121.055608,39.2334770009245,"N"
"542",2019-07-08,"060570005",0.049,"California","Nevada",-121.055608,39.2334770009245,"N"
"543",2019-07-09,"060570005",0.051,"California","Nevada",-121.055608,39.2334770009245,"N"
"544",2019-07-10,"060570005",0.05,"California","Nevada",-121.055608,39.2334770009245,"N"
"545",2019-07-11,"060570005",0.052,"California","Nevada",-121.055608,39.2334770009245,"N"
"546",2019-07-12,"060570005",0.049,"California","Nevada",-121.055608,39.2334770009245,"N"
"547",2019-07-13,"060570005",0.049,"California","Nevada",-121.055608,39.2334770009245,"N"
"548",2019-07-14,"060570005",0.057,"California","Nevada",-121.055608,39.2334770009245,"N"
"549",2019-07-15,"060570005",0.052,"California","Nevada",-121.055608,39.2334770009245,"N"
"550",2019-07-16,"060570005",0.044,"California","Nevada",-121.055608,39.2334770009245,"N"
"551",2019-07-17,"060570005",0.053,"California","Nevada",-121.055608,39.2334770009245,"N"
"552",2019-07-18,"060570005",0.067,"California","Nevada",-121.055608,39.2334770009245,"N"
"553",2019-07-19,"060570005",0.056,"California","Nevada",-121.055608,39.2334770009245,"N"
"554",2019-07-20,"060570005",0.053,"California","Nevada",-121.055608,39.2334770009245,"N"
"555",2019-07-21,"060570005",0.046,"California","Nevada",-121.055608,39.2334770009245,"N"
"556",2019-07-22,"060570005",0.067,"California","Nevada",-121.055608,39.2334770009245,"N"
"557",2019-07-23,"060570005",0.053,"California","Nevada",-121.055608,39.2334770009245,"N"
"558",2019-07-24,"060570005",0.055,"California","Nevada",-121.055608,39.2334770009245,"N"
"559",2019-07-25,"060570005",0.072,"California","Nevada",-121.055608,39.2334770009245,"N"
"560",2019-07-26,"060570005",0.071,"California","Nevada",-121.055608,39.2334770009245,"N"
"561",2019-07-27,"060570005",0.052,"California","Nevada",-121.055608,39.2334770009245,"N"
"562",2019-07-28,"060570005",0.051,"California","Nevada",-121.055608,39.2334770009245,"N"
"563",2019-07-29,"060570005",0.059,"California","Nevada",-121.055608,39.2334770009245,"N"
"564",2019-07-30,"060570005",0.068,"California","Nevada",-121.055608,39.2334770009245,"N"
"565",2019-07-31,"060570005",0.065,"California","Nevada",-121.055608,39.2334770009245,"N"
"566",2019-08-01,"060570005",0.067,"California","Nevada",-121.055608,39.2334770009245,"N"
"567",2019-08-02,"060570005",0.064,"California","Nevada",-121.055608,39.2334770009245,"N"
"568",2019-08-03,"060570005",0.058,"California","Nevada",-121.055608,39.2334770009245,"N"
"569",2019-08-04,"060570005",0.056,"California","Nevada",-121.055608,39.2334770009245,"N"
"570",2019-08-05,"060570005",0.061,"California","Nevada",-121.055608,39.2334770009245,"N"
"571",2019-08-06,"060570005",0.063,"California","Nevada",-121.055608,39.2334770009245,"N"
"572",2019-08-07,"060570005",0.07,"California","Nevada",-121.055608,39.2334770009245,"N"
"573",2019-08-08,"060570005",0.055,"California","Nevada",-121.055608,39.2334770009245,"N"
"574",2019-08-09,"060570005",0.048,"California","Nevada",-121.055608,39.2334770009245,"N"
"575",2019-08-10,"060570005",0.031,"California","Nevada",-121.055608,39.2334770009245,"N"
"576",2019-08-11,"060570005",0.042,"California","Nevada",-121.055608,39.2334770009245,"N"
"577",2019-08-12,"060570005",0.05,"California","Nevada",-121.055608,39.2334770009245,"N"
"578",2019-08-13,"060570005",0.057,"California","Nevada",-121.055608,39.2334770009245,"N"
"579",2019-08-14,"060570005",0.064,"California","Nevada",-121.055608,39.2334770009245,"N"
"580",2019-08-15,"060570005",0.056,"California","Nevada",-121.055608,39.2334770009245,"N"
"581",2019-08-16,"060570005",0.076,"California","Nevada",-121.055608,39.2334770009245,"N"
"582",2019-08-17,"060570005",0.063,"California","Nevada",-121.055608,39.2334770009245,"N"
"583",2019-08-18,"060570005",0.058,"California","Nevada",-121.055608,39.2334770009245,"N"
"584",2019-08-19,"060570005",0.066,"California","Nevada",-121.055608,39.2334770009245,"N"
"585",2019-08-20,"060570005",0.053,"California","Nevada",-121.055608,39.2334770009245,"N"
"586",2019-08-21,"060570005",0.05,"California","Nevada",-121.055608,39.2334770009245,"N"
"587",2019-08-22,"060570005",0.041,"California","Nevada",-121.055608,39.2334770009245,"N"
"588",2019-08-23,"060570005",0.066,"California","Nevada",-121.055608,39.2334770009245,"N"
"589",2019-08-24,"060570005",0.057,"California","Nevada",-121.055608,39.2334770009245,"N"
"590",2019-08-25,"060570005",0.047,"California","Nevada",-121.055608,39.2334770009245,"N"
"591",2019-08-26,"060570005",0.056,"California","Nevada",-121.055608,39.2334770009245,"N"
"592",2019-08-27,"060570005",0.06,"California","Nevada",-121.055608,39.2334770009245,"N"
"593",2019-08-28,"060570005",0.053,"California","Nevada",-121.055608,39.2334770009245,"N"
"594",2019-08-29,"060570005",0.042,"California","Nevada",-121.055608,39.2334770009245,"N"
"595",2019-08-30,"060570005",0.045,"California","Nevada",-121.055608,39.2334770009245,"N"
"596",2019-08-31,"060570005",0.052,"California","Nevada",-121.055608,39.2334770009245,"N"
"597",2019-09-01,"060570005",0.058,"California","Nevada",-121.055608,39.2334770009245,"N"
"598",2019-09-02,"060570005",0.061,"California","Nevada",-121.055608,39.2334770009245,"N"
"599",2019-09-03,"060570005",0.055,"California","Nevada",-121.055608,39.2334770009245,"N"
"600",2019-09-04,"060570005",0.055,"California","Nevada",-121.055608,39.2334770009245,"N"
"601",2019-09-05,"060570005",0.062,"California","Nevada",-121.055608,39.2334770009245,"N"
"602",2019-09-06,"060570005",0.057,"California","Nevada",-121.055608,39.2334770009245,"N"
"603",2019-09-07,"060570005",0.047,"California","Nevada",-121.055608,39.2334770009245,"N"
"604",2019-09-08,"060570005",0.039,"California","Nevada",-121.055608,39.2334770009245,"N"
"605",2019-09-09,"060570005",0.045,"California","Nevada",-121.055608,39.2334770009245,"N"
"606",2019-09-10,"060570005",0.048,"California","Nevada",-121.055608,39.2334770009245,"N"
"607",2019-09-11,"060570005",0.046,"California","Nevada",-121.055608,39.2334770009245,"N"
"608",2019-09-12,"060570005",0.06,"California","Nevada",-121.055608,39.2334770009245,"N"
"609",2019-09-13,"060570005",0.068,"California","Nevada",-121.055608,39.2334770009245,"N"
"610",2019-09-14,"060570005",0.077,"California","Nevada",-121.055608,39.2334770009245,"N"
"611",2019-09-15,"060570005",0.056,"California","Nevada",-121.055608,39.2334770009245,"N"
"612",2019-09-16,"060570005",0.037,"California","Nevada",-121.055608,39.2334770009245,"N"
"613",2019-09-17,"060570005",0.045,"California","Nevada",-121.055608,39.2334770009245,"N"
"614",2019-09-18,"060570005",0.032,"California","Nevada",-121.055608,39.2334770009245,"N"
"615",2019-09-19,"060570005",0.032,"California","Nevada",-121.055608,39.2334770009245,"N"
