"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE","airnowval","aqsval"
"04/18/2018","AQS","060570005","1","0.039","ppm","36","Grass Valley-Litton Building","17","100.0000","44201","Ozone","46020","Truckee-Grass Valley, CA","06","California","057","Nevada","39.2334770009245","-121.055608",".","0.039"
"04/19/2018","AQS","060570005","1","0.039","ppm","36","Grass Valley-Litton Building","17","100.0000","44201","Ozone","46020","Truckee-Grass Valley, CA","06","California","057","Nevada","39.2334770009245","-121.055608",".","0.039"
"04/20/2018","AQS","060570005","1","0.044","ppm","41","Grass Valley-Litton Building","17","100.0000","44201","Ozone","46020","Truckee-Grass Valley, CA","06","California","057","Nevada","39.2334770009245","-121.055608",".","0.044"
"04/21/2018","AQS","060570005","1","0.041","ppm","38","Grass Valley-Litton Building","17","100.0000","44201","Ozone","46020","Truckee-Grass Valley, CA","06","California","057","Nevada","39.2334770009245","-121.055608",".","0.041"
"04/22/2018","AQS","060570005","1","0.047","ppm","44","Grass Valley-Litton Building","17","100.0000","44201","Ozone","46020","Truckee-Grass Valley, CA","06","California","057","Nevada","39.2334770009245","-121.055608",".","0.047"
"04/23/2018","AQS","060570005","1","0.049","ppm","45","Grass Valley-Litton Building","17","100.0000","44201","Ozone","46020","Truckee-Grass Valley, CA","06","California","057","Nevada","39.2334770009245","-121.055608",".","0.049"
"04/24/2018","AQS","060570005","1","0.057","ppm","58","Grass Valley-Litton Building","17","100.0000","44201","Ozone","46020","Truckee-Grass Valley, CA","06","California","057","Nevada","39.2334770009245","-121.055608",".","0.057"
"04/25/2018","AQS","060570005","1","0.058","ppm","61","Grass Valley-Litton Building","17","100.0000","44201","Ozone","46020","Truckee-Grass Valley, CA","06","California","057","Nevada","39.2334770009245","-121.055608",".","0.058"
"04/26/2018","AQS","060570005","1","0.051","ppm","47","Grass Valley-Litton Building","17","100.0000","44201","Ozone","46020","Truckee-Grass Valley, CA","06","California","057","Nevada","39.2334770009245","-121.055608",".","0.051"
"04/27/2018","AQS","060570005","1","0.045","ppm","42","Grass Valley-Litton Building","16","94.0000","44201","Ozone","46020","Truckee-Grass Valley, CA","06","California","057","Nevada","39.2334770009245","-121.055608",".","0.045"
"04/28/2018","AQS","060570005","1","0.045","ppm","42","Grass Valley-Litton Building","17","100.0000","44201","Ozone","46020","Truckee-Grass Valley, CA","06","California","057","Nevada","39.2334770009245","-121.055608",".","0.045"
"04/29/2018","AQS","060570005","1","0.04","ppm","37","Grass Valley-Litton Building","17","100.0000","44201","Ozone","46020","Truckee-Grass Valley, CA","06","California","057","Nevada","39.2334770009245","-121.055608",".","0.04"
"04/30/2018","AQS","060570005","1","0.04","ppm","37","Grass Valley-Litton Building","17","100.0000","44201","Ozone","46020","Truckee-Grass Valley, CA","06","California","057","Nevada","39.2334770009245","-121.055608",".","0.04"
"05/01/2018","AQS","060570005","1","0.042","ppm","39","Grass Valley-Litton Building","16","94.0000","44201","Ozone","46020","Truckee-Grass Valley, CA","06","California","057","Nevada","39.2334770009245","-121.055608",".","0.042"
"05/02/2018","AQS","060570005","1","0.048","ppm","44","Grass Valley-Litton Building","15","88.0000","44201","Ozone","46020","Truckee-Grass Valley, CA","06","California","057","Nevada","39.2334770009245","-121.055608",".","0.048"
"05/03/2018","AQS","060570005","1","0.047","ppm","44","Grass Valley-Litton Building","17","100.0000","44201","Ozone","46020","Truckee-Grass Valley, CA","06","California","057","Nevada","39.2334770009245","-121.055608",".","0.047"
